,obj_id,frame,x,y,z,xvel,yvel,zvel,P00,P01,P02,P11,P12,P22,P33,P44,P55,trigger_time,ntrig,radius,duration,position
77,28529,2485577,-0.0106651587008793,-0.0222032123608051,0.2105083923168667,-0.1153568381687963,0.3948458242340401,-0.2067243393192049,5.0542349011091214e-08,-2.2199277083175335e-10,-1.7984609057847116e-08,5.3332599744925163e-08,1.4412850121250396e-08,1.3312372455866333e-07,0.0008906105633418,0.0009105700981872,0.001253982263265,1690914841.9379218,76,32,500,192
78,29706,2517388,-0.023517284579588,0.0018035858648403,0.2086569542912533,0.347366298552932,-0.1720991805101313,-0.1800766641004134,4.8960885415935566e-08,7.083887873535423e-10,-1.4972027209508152e-08,5.1362216071697914e-08,1.1483528797561884e-08,1.3290409163900276e-07,0.0008819468723019,0.0008991896447736,0.0012551905554021,1690915160.2817807,77,32,500,320
79,29832,2520354,-0.0131982498932619,0.017491654348623,0.2160399760129888,0.4234616148363168,-0.0751276724087702,-0.2722465879347102,4.842640433887011e-08,9.735448677571675e-10,-1.5170478615470577e-08,4.9686118995528586e-08,1.0050833446476334e-08,1.2656457791076998e-07,0.0008779268647941,0.0008890931585693,0.0012368634564827,1690915189.9249427,78,32,300,512
80,30163,2530104,-0.0160693938931986,0.0179084540103826,0.2036326961039153,0.3098659435816704,-0.1502820173527786,-0.1796503493423337,4.990008837872812e-08,9.5574040811505e-10,-1.5969052715004935e-08,5.1088203580361335e-08,1.0409575209439556e-08,1.369461077673735e-07,0.0009182065564028,0.000916859147447,0.0013362500512359,1690915287.4876292,79,32,500,416
81,31802,2571320,-0.0184330847431945,0.0036865363745887,0.2498806368189024,0.0190960561564604,-0.1828728221690934,-0.0717739354292503,4.4346382886529466e-08,1.030663643395573e-09,-1.2988911361188252e-08,4.6446036313169563e-08,8.903884787827324e-09,1.0339927679320189e-07,0.0008527692400691,0.000869173376189,0.0011487714429517,1690915699.923272,80,64,300,96
82,31867,2577111,-0.0062168210741907,-0.024023511064092,0.1548665589805415,-0.3859447048162392,0.2860051613351607,-0.2066584515858704,5.852756810324945e-08,-1.1482302283956363e-09,-2.3740707961837152e-08,6.115752469645565e-08,2.0131433568895447e-08,1.8223002906566799e-07,0.0009364503636774,0.0009538179805214,0.0014013928370578,1690915757.8738265,81,32,500,480
83,32158,2579982,0.0206831712264199,0.0116276724980642,0.1549775660345471,-0.3313691871941924,0.3481505916409085,-0.0062210467576488,5.979789154878405e-08,-7.790165570744643e-10,-2.6463318415604705e-08,5.931741306054299e-08,1.6843605311049032e-08,1.8155793246030842e-07,0.0009420948105608,0.0009459514776535,0.0014008652920277,1690915786.5997338,82,32,500,544
84,32764,2607355,-0.0029515139789793,0.0246618832574927,0.1677645448381254,-0.3548726311868361,-0.1281197898338582,-0.1785843401889762,5.5393690549042396e-08,4.982899826411826e-10,-2.031734819517267e-08,5.5497761968271676e-08,1.2614075967975142e-08,1.6697934288050613e-07,0.0009197352606687,0.00092447763696,0.0013606094013006,1690916060.511629,83,32,300,0
85,32789,2612161,0.0223331088057087,0.0102125096744365,0.227022444446709,-0.2288812964665536,0.3852241811817793,-0.1808258369392438,7.088605184512109e-08,-1.1441542588623355e-08,-2.7759060230840053e-08,1.028538831121821e-07,9.045322272847289e-08,2.4232506596700984e-07,0.0010015258223764,0.001075126050822,0.0014829380031295,1690916108.603675,84,32,500,448
86,32897,2623277,-0.0175094736633887,-0.0010253300655079,0.2489829225871586,0.2921270803191283,0.1502371704364202,-0.1456582149334634,4.45724231824736e-08,9.000279314559725e-10,-1.3284801140658937e-08,4.686800825847931e-08,9.352086023264596e-09,1.0400507458943764e-07,0.0008536319911589,0.0008717596715506,0.0011506132147869,1690916219.8618972,85,32,300,480
87,33685,2650711,-0.0203094608594428,0.0088055345165882,0.2003222482076747,0.4244187544583683,-0.5500598916336218,-0.2945872577142676,5.0060822241225186e-08,7.960309716585011e-10,-1.5668983408436697e-08,5.189072967269141e-08,1.1302020445796912e-08,1.3889168934696418e-07,0.0008880321750032,0.0009018098238949,0.0012737655539895,1690916494.3662417,86,64,300,480
88,35053,2702218,0.0220944456207046,-0.006450752666463,0.153609550310521,-0.6968167652191036,-0.0356587787154763,-0.2456790636209382,6.088743592094328e-08,-1.4604281642618262e-09,-2.8003155526599433e-08,6.111797702098126e-08,1.9456010710699612e-08,1.833867919492673e-07,0.0009465931717095,0.0009537216813772,0.0014021897845969,1690917009.7741468,87,32,300,192
89,35394,2711993,0.0004754046926399,0.0170401279405474,0.2249316379527329,-0.3442708142382825,-0.904294641785058,-0.0420683096048543,4.848180736353395e-08,7.899954670724095e-10,-1.643190561191563e-08,4.911062949763082e-08,1.006796582451132e-08,1.2038405444370557e-07,0.0008780143641256,0.000885113980045,0.0012116303450975,1690917107.589358,88,32,500,0
90,38600,2858948,-0.0242426284929392,0.0025120919541555,0.2143036980749398,0.2294809776835346,0.0448125159827611,-0.1219058666739413,4.8188748439421755e-08,7.816712404969962e-10,-1.4543187326210217e-08,5.0556205253252226e-08,1.0999244884428906e-08,1.283107517062798e-07,0.0008775568737728,0.0008948630955101,0.0012404599834484,1690918578.14617,89,32,300,256
91,38944,2870344,-0.0227534029680278,-0.0056502969697379,0.2028414651702575,0.3045788393472237,0.2895163115606292,-0.2570786544215583,5.0141767816211015e-08,3.976426419989116e-10,-1.6061034082230642e-08,5.281111709398245e-08,1.2863933072294908e-08,1.385200347931696e-07,0.0008888300301814,0.0009077848874013,0.0012724863948536,1690918692.1737063,90,32,500,160
92,39088,2874864,-0.0227881890097113,0.0096698829357261,0.2086580663706653,0.3296873570148991,0.4306729077345237,-0.355946637561348,4.8815011667802044e-08,8.816122680606145e-10,-1.4778025387465833e-08,5.0809814434446755e-08,1.0757191640818332e-08,1.3197551200960278e-07,0.0008808578665417,0.0008963903268968,0.0012510254632376,1690918737.4178698,91,32,300,384
93,39114,2879224,-0.0201952666789769,-0.0137054064545173,0.1661921342316386,0.0275050534220736,0.195151965900761,0.0218905333561106,5.53426734747743e-08,-2.580201549898146e-10,-1.960474903971016e-08,5.826519925953874e-08,1.6953291317277346e-08,1.7135177300010734e-07,0.0009204331391109,0.0009392885526949,0.0013746921401152,1690918781.0262308,92,64,500,160
94,39213,2888680,0.017319095309258,-0.0142343227004835,0.2019291378948054,-0.4062146858856849,-0.1162917856156557,-0.0564129371046231,5.3944153866090456e-08,-7.750178525900868e-10,-2.2370560934152828e-08,5.509965172869517e-08,1.5747124029326463e-08,1.4059742664046597e-07,0.0009088243496656,0.0009205633660768,0.001277574687047,1690918875.6375785,93,64,300,352
95,40882,3002480,0.0074587077600844,0.0131818242731061,0.2476019674486271,-0.5829001425113888,-0.3813512050914425,-0.2672009654272456,4.6126075714500825e-08,7.889663422058232e-10,-1.553500850249529e-08,4.6930035755092886e-08,9.530981372997175e-09,1.0457486347922365e-07,0.0008628685447357,0.0008715544468853,0.0011530629756611,1690920014.3956687,94,32,500,320
96,41656,3014338,-0.006369425611616,-0.0038862555209902,0.2490072394962233,0.065509049690734,-0.6770512882021348,-0.2254894359023888,4.5433130386699607e-08,7.021709403135957e-10,-1.4579212976632877e-08,4.7375698530735714e-08,9.916286676978456e-09,1.0399327858136098e-07,0.0008581220393028,0.0008736557326655,0.0011486369686662,1690920133.058593,95,64,300,544
97,41748,3032099,-0.0033713857591725,0.0209278936913062,0.1848840920808238,0.0524572085808532,-0.5785744441009538,-0.1881933666875576,5.3141486013349976e-08,6.053113208915638e-10,-1.8806667921622745e-08,5.3567666934068944e-08,1.184728611718963e-08,1.5181715658375713e-07,0.0009060891045973,0.0009122663805504,0.0013151078105397,1690920310.8216872,96,32,300,416
98,42993,3132681,0.0076462489649298,-0.0235038622020348,0.2344876164471312,0.5407790348642004,0.1572110168101238,-0.4158185956733566,9.239159193848873e-08,-2.9936322558918715e-09,-7.116185095656104e-08,6.545069171507903e-08,9.868179494345971e-10,1.9965343920832325e-07,0.0013471705466169,0.0010920374133553,0.002242320789249,1690921317.2715993,97,64,300,32
99,43032,3143178,0.001417832042147,-0.0218671997565232,0.1812526526107669,-0.4741430974498158,0.3596692904719276,-0.1601363891294531,5.5683629487742775e-08,-9.312249544569159e-10,-2.251833488150426e-08,5.7837623250204083e-08,1.775526660800688e-08,1.585169041942153e-07,0.0009201094255276,0.0009361363410474,0.0013332375378148,1690921422.3112934,98,32,500,32
100,43233,3156910,-0.00554660844257,-0.0221124785474356,0.2493211689573826,0.4377890158556503,-0.3494807133752937,-0.397209940959714,4.5880647340497605e-08,2.563323040013119e-10,-1.5455475768411052e-08,4.8405624430999596e-08,1.1226890979263782e-08,1.0436149021620485e-07,0.0008595813265492,0.0008794163346855,0.0011479067855859,1690921559.722334,99,64,500,0
101,44123,3290930,-0.0068892617086414,0.0062584634738321,0.1848442860625436,0.495196763149926,-0.0280140140076076,0.1259877965546176,5.3296879370377705e-08,2.736572753437459e-10,-1.9058543036851332e-08,5.4650832505065534e-08,1.3486224067539192e-08,1.5304801718119765e-07,0.0009074412073958,0.0009194243721891,0.0013222016346952,1690922900.814154,100,64,300,416
102,44133,3294301,-0.0029507067891808,-0.018603406361351,0.1895959756161972,0.3155023510388381,0.5823626576913205,-0.0715197727383704,5.389233499393257e-08,-5.587342218855756e-10,-2.065739969412337e-08,5.620845833184143e-08,1.6304470741019557e-08,1.506369506755088e-07,0.0009097771143803,0.0009272609470127,0.0013111292625527,1690922934.5499551,101,32,300,32
103,44392,3336022,0.022958317865849,0.0046095393085353,0.2247891549818458,-0.5650847807709146,0.149654986146092,0.1738561075154462,5.063215574786568e-08,-8.250812817103469e-11,-1.9930832726454423e-08,5.1024789429587375e-08,1.253561929320366e-08,1.2216612609123298e-07,0.0008905538705015,0.0008984430186656,0.0012186758771008,1690923352.0459335,102,32,300,608
104,44410,3341113,0.0202871929345834,-0.011890506062238,0.2146847324654894,-0.0236187177208679,0.3344218156059915,-0.0064498686335488,5.2299231595607835e-08,-5.854838814484877e-10,-2.130904644541656e-08,5.3369835453045615e-08,1.4610561018502386e-08,1.3015312729313597e-07,0.0008991104048179,0.0009111095029779,0.0012438067089949,1690923402.9898837,103,32,300,160
105,44885,3411683,0.0193512454147242,-0.013092587048921,0.2247852695641291,-0.4398477951741701,-0.1223036001422354,-0.1492771545581012,5.0922567921210266e-08,-4.368721560444604e-10,-2.0298625737843152e-08,5.2098504913954476e-08,1.3807962045695182e-08,1.222588030872931e-07,0.0008907906838916,0.0009029745324273,0.0012149887921094,1690924109.1473844,104,64,300,64
106,45286,3457208,-0.0053988873192494,0.0216707587381778,0.1506194799731058,0.0012464689501097,-0.4393518990324817,-0.0695481467104929,8.119730437727165e-08,-8.140342057313222e-09,-2.720942899910533e-08,1.0932920500853568e-07,1.0435123346444269e-07,3.474917547237883e-07,0.0010311568963912,0.0010907234408745,0.0017021036794202,1690924564.7018356,105,64,300,576
107,45827,3571347,0.0005344890678545,0.0167376323362587,0.2486406965556254,-0.0138240577682839,-0.6403894607236047,-0.3624827655511444,4.529462567663541e-08,1.0470408302497e-09,-1.4363244358966168e-08,4.6174784508314946e-08,8.690108430155938e-09,1.0298320846275538e-07,0.000856959397314,0.0008659760944573,0.0011461694511254,1690925706.8935475,106,64,300,608
108,46429,3770669,0.0036970554709299,0.0235854392807796,0.1652782553298538,-0.0965705409111956,-0.3104429786997007,-0.106056001521657,5.642111868609637e-08,2.679089152110741e-10,-2.1724359163655823e-08,5.625077240423965e-08,1.3321395208234094e-08,1.7050638434975636e-07,0.0009247635127254,0.0009284064901588,0.0013703523504207,1690927701.4178376,107,32,300,608
109,49712,5242556,-0.0010478387354483,0.0237267988248997,0.2017056634214963,0.0453304802901792,-0.3571599184913323,-0.0760600468549805,5.119650825028699e-08,7.996417273413692e-10,-1.7893847432066572e-08,5.141633031711914e-08,1.0551999020772514e-08,1.3824061632198841e-07,0.0009013116652703,0.0009026246078649,0.0013036342286649,1690942430.0919085,108,32,300,384
110,49872,5269837,-0.0038090592579183,0.0242354607596885,0.1949244368962177,0.2398997741763773,-0.0173236428211271,-0.0257585631480924,5.164461598075543e-08,7.892598625550309e-10,-1.7732456411530854e-08,5.2018285912418264e-08,1.0883722571199278e-08,1.4316107972894876e-07,0.0008979070313668,0.0009043675390351,0.0012900307353913,1690942703.1019003,109,32,500,32
111,49996,5296489,-0.0158139368198523,-0.0193424839267658,0.1528393238212659,0.1248940744203238,0.0012599895493899,-0.0099312817702783,5.769408454839009e-08,-6.965148274535575e-10,-2.1740458945858e-08,6.066767275067323e-08,1.913586209474606e-08,1.8449076050126106e-07,0.0009328069093908,0.0009515120687237,0.0014099257473532,1690942969.8217175,110,32,300,64
112,50268,5353858,-0.0029274798989464,0.0241330264386433,0.1513784967912246,-0.3165607693525303,-0.2487182922436624,-0.083807683825606,5.7639902796111286e-08,3.2944235641856605e-10,-2.1828400044518183e-08,5.7676027850127495e-08,1.3767490852845444e-08,1.828632024970811e-07,0.0009325560642949,0.0009368931523499,0.0014062804636659,1690943543.8580763,111,64,300,32
113,50751,5689410,-0.0012854056319787,-0.0243166151750624,0.1754175633280964,-0.292645156750496,0.118860356250927,-0.7788368268058148,5.123099296485979e-05,4.610764868371443e-06,-4.945063741831004e-08,5.711216609661374e-05,3.484382106505207e-06,5.980805144228004e-05,0.0116466147672634,0.012107805214875,0.0123640000241024,1690946901.6261704,112,64,500,0
114,50792,5795167,0.0221910726700524,0.0038567946779535,0.1523609908700944,-0.2632002547565272,-0.3299539696840683,-0.1999855313590541,6.082187985795064e-08,-1.0901156661548283e-09,-2.7949029036596016e-08,6.041116144508414e-08,1.8076190165965823e-08,1.858564365205695e-07,0.0009923973297537,0.0009730061263035,0.0014882768149219,1690947959.8876383,113,64,500,64
115,50958,5873157,-0.000728517245375,0.0100964871379553,0.1508284548825004,-0.2371625709101368,0.1854466890930357,0.1371244218522149,5.854215308504662e-08,-1.9151390827042108e-10,-2.3211565405571667e-08,5.9193117963158935e-08,1.6077498028077305e-08,1.853707688048867e-07,0.0009377027076334,0.0009457456810199,0.0014143805753231,1690948740.3098338,114,32,300,224
116,51011,5893053,0.0097430091674853,0.018627482051446,0.2085012378890142,-0.5217983759024416,-0.1554501593608736,0.0004787460127194,2.282021419904897e-07,-1.0417412249443663e-09,-2.700391623128737e-07,9.655960916808913e-08,-4.407586690291806e-09,6.048495353719433e-07,0.0021621506843692,0.0014831948665028,0.0036512045112183,1690948939.400214,115,64,300,192
117,51056,5908486,0.0148387218627056,0.018867055437651,0.1596068943688675,-0.3619899204605745,-0.1474337614610409,0.1262563955508631,5.8307462409139984e-08,-2.783572450592461e-10,-2.4478879955501222e-08,5.7797711240007947e-08,1.5068874963594594e-08,1.7661431033191373e-07,0.000935005231368,0.0009377173581013,0.0013894241010435,1690949093.833291,116,32,500,64
118,51103,5925254,0.0049524251144234,-0.0194876509210185,0.2491830753960258,-0.2410518287231794,0.3240537302514546,-0.2014621933816023,4.67914511859949e-08,9.119550317346444e-11,-1.67341046022667e-08,4.88735322261171e-08,1.17081122186217e-08,1.0502438178867949e-07,0.0008665331720146,0.0008840132398456,0.001152746386611,1690949261.6248674,117,64,300,512
119,51108,5930396,0.0230730597961517,0.0006480991630003,0.1910663778178097,-0.3596325236468419,0.1868596862975773,-0.1413271525420012,5.5345013176434525e-08,-6.852045996997824e-10,-2.3517359267755204e-08,5.5587957868369e-08,1.5436248461766797e-08,1.486809914787891e-07,0.0009165274742579,0.0009239712673142,0.0013027927821512,1690949313.079275,118,64,500,128
120,51494,6017280,-0.0034290025408793,-0.0231336848049575,0.1657542227659288,0.0213219160909176,0.3370210101833955,-0.2321104545684943,5.722598985097653e-08,-1.0215594492956826e-09,-2.300818562167858e-08,5.971949951440339e-08,1.9043454649163165e-08,1.720484395027484e-07,0.0009284895448989,0.0009458613707583,0.0013724264528453,1690950182.4977822,119,64,300,320
121,51624,6054345,0.000236015494948,-0.0071015475647633,0.248699772018777,0.2411992654933523,-0.0696612649751191,-0.2850805099589413,4.5981067134227437e-08,4.98164991607894e-10,-1.5431852762507716e-08,4.7872771012196266e-08,1.0509915026258593e-08,1.0419454649710023e-07,0.0008610191230603,0.0008771055221195,0.0011487648061787,1690950553.395327,120,32,300,448
122,51759,6108734,0.0103269001338325,0.0215151655924993,0.1521659350781789,-0.2040519741379165,0.1235316028757994,0.269496724785671,5.8770117861245985e-08,-1.2736125283136587e-10,-2.4267926718679244e-08,5.827742076450405e-08,1.490436678321128e-08,1.832993340130861e-07,0.0009385417284127,0.000941384169585,0.0014105914566275,1690951097.6539736,121,32,300,160
123,52602,6272149,-0.0083255884924463,-0.0230128917684817,0.22491333627585,-0.2326905481992311,0.2185737635999889,-0.1140346244861088,4.89015763194487e-08,-1.0146818902679891e-10,-1.7220882751650282e-08,5.1596870458036164e-08,1.3351454956958468e-08,1.2216664330430033e-07,0.0008807208414073,0.0009005221854836,0.0012170279434432,1690952732.8864443,122,64,300,288
124,52752,6309401,-0.0054116915254056,-0.0219586154892162,0.225654500963697,0.2638050946247242,0.2369982681882629,-0.0627857069027243,4.904779649916939e-08,-1.1744801424260755e-10,-1.7471136553100638e-08,5.160464903146947e-08,1.3356693735955204e-08,1.2191015742004014e-07,0.0008808608779205,0.0009003117266509,0.0012162732455481,1690953105.6563628,123,64,500,608
125,52759,6320979,-0.0221002113285132,-0.0103390050610467,0.1842398337346991,0.2319258462997316,-0.1143229504465883,-0.0166712948088023,5.2773963480220934e-08,8.532214921364956e-11,-1.7898883226975034e-08,5.5546454592678614e-08,1.4795250417870028e-08,1.5529980096528217e-07,0.0009053238793841,0.0009238022747921,0.0013350704569984,1690953221.5495918,124,64,500,512
126,52929,6339942,-0.0246542018932282,0.0027644315526055,0.1710304779791124,0.1087304817953999,-0.2276099471773489,0.0574241731261642,5.378675798722809e-08,4.150739130941195e-10,-1.7629569063848246e-08,5.607529146472984e-08,1.4096405630709952e-08,1.6507814530732736e-07,0.0009120486152754,0.0009274890356764,0.0013581626701023,1690953411.289818,125,32,500,512
127,53101,6373463,-0.02413508950156,0.0013619667407601,0.1671555071821909,0.3090795508340353,-0.1966712825979545,0.0113623164554733,5.441536278777987e-08,3.4301832373423624e-10,-1.8027452809728318e-08,5.67419739901831e-08,1.4569988042140722e-08,1.6914958276711006e-07,0.0009151955525943,0.0009309507845738,0.0013688970181622,1690953746.7060416,126,32,300,512
128,53109,6378160,-0.0094590792024749,-0.0199086198496674,0.1633435807801516,0.1332223184333601,0.4663519523530108,-0.0565716269394173,5.695685158643952e-08,-7.895732377799461e-10,-2.2073932328002872e-08,5.963798202913123e-08,1.8653032348879066e-08,1.7480277808803393e-07,0.0009280767998684,0.0009462223651156,0.0013825760551761,1690953793.7049546,127,32,300,64
129,53460,6474430,-0.0227441708111152,-0.0015325128835866,0.2180572025621247,0.6429870546828648,-0.0992203698510547,-0.1775472830164485,4.788939986872263e-08,6.78522957399946e-10,-1.4590257337915424e-08,5.044556483650713e-08,1.1223259316710917e-08,1.2558378581031884e-07,0.00087466330351,0.0008932999389401,0.0012299641287398,1690954757.049841,128,32,500,192
130,53502,6485437,-0.0186874425281866,-0.0107656572346463,0.1713491655697901,0.5131438957380704,-0.1324139249745222,-0.1445657157382353,5.460299510894853e-08,-1.0727293551944431e-10,-1.909124640296169e-08,5.732181918246916e-08,1.6039036109859284e-08,1.657729925702897e-07,0.0009148655253493,0.0009330046761154,0.0013566504105036,1690954867.2098198,129,64,300,544
131,53510,6486105,-0.0238306318264715,-0.00341052805099,0.2101512362750298,0.399459052432227,-0.0721540383762273,-0.1182588411844573,4.8964052017757686e-08,5.794283805473411e-10,-1.518461560936952e-08,5.156861922096069e-08,1.1919601099068838e-08,1.3227660805189405e-07,0.0008819079405118,0.0009004622100855,0.0012533991491346,1690954873.877701,130,64,500,160
132,54542,6680028,-0.0177833007639562,0.0129713340016796,0.2494646738648251,0.0223099407783453,0.1627397161441091,-0.0908005998994457,3.457520763679525e-06,-2.0435179134885505e-06,-5.403431114601602e-06,1.342559413861474e-06,3.288391891715861e-06,8.793852889322012e-06,0.0027110158857361,0.0016882911356094,0.0052352905601983,1690956814.3972237,131,64,300,64
133,55995,7009284,0.0023569740338906,0.022295621878321,0.1958001519805661,-0.2631842526263158,-0.2912134395631944,0.0855355142849885,5.221912726646249e-08,5.829486570476222e-10,-1.8785171857642376e-08,5.242064113797146e-08,1.1468570464896773e-08,1.4358038482459476e-07,0.0009014661149513,0.0009067341199923,0.001291679820173,1690960109.1578422,132,32,300,544
134,56110,7025051,0.0197424870523761,0.0138505654819182,0.2196414301438683,-0.0192680811862539,-0.2481467657279226,-0.0147574393410173,5.0520113641111844e-08,2.2579811839509103e-10,-1.9248482412907723e-08,5.0626730901947503e-08,1.1657298092280981e-08,1.246201152590985e-07,0.0008891140178095,0.0008949647112331,0.0012260321001523,1690960266.9420528,133,64,500,448
135,56731,7194216,-0.0176467577915324,-0.0141945906389119,0.2460823308974533,0.3845843199616479,0.2640567100690869,-0.3947527953322112,4.5170558968057563e-08,5.655753630635365e-10,-1.402918384689112e-08,4.794526085784556e-08,1.0390659120872808e-08,1.0609355194076554e-07,0.0008602846429263,0.0008790096704636,0.0011742305465533,1690961959.7114406,134,32,500,32
136,56812,7203071,-0.0190096977706714,-0.012818232546832,0.1749838463073321,0.4330864674246949,0.207872912819599,-0.0796692627445445,7.20277082818236e-08,8.885406861207754e-09,1.7978426592889247e-09,8.259387916625964e-08,1.541659870518559e-09,2.1828020137814058e-07,0.0010085902542064,0.001056076997362,0.001480791340209,1690962048.3300104,135,64,500,288
137,57153,7372778,-0.0193531895169616,-0.0140232662293745,0.1772974787871494,0.1052055646974799,0.5390919428130606,-0.2697803127029219,5.396293822368658e-08,-1.8416284536500675e-10,-1.8882494688351584e-08,5.6868589980535474e-08,1.6078558347531093e-08,1.608552557605343e-07,0.0009115248444938,0.0009310111537618,0.0013413506093062,1690963746.5418844,136,64,500,576
138,57237,7456023,0.0190783492039757,-0.0154487794541818,0.2113316595483527,-0.4176208256995357,-0.1705483437678951,-0.0809041913859012,5.291672989433295e-08,-7.18564749202443e-10,-2.178035452727505e-08,5.410263008553726e-08,1.5200423103515952e-08,1.335569315160284e-07,0.000902631365706,0.0009146670706908,0.0012538413178724,1690964579.5300517,137,32,300,480
139,57770,7600500,-0.0219403094804238,-0.0095334493361705,0.2195268068443948,0.268957191667491,-0.3095122175591875,-0.1535242174178418,4.7972580073873655e-08,4.937865078714377e-10,-1.4995731568439702e-08,5.0741907250377776e-08,1.1791328477591937e-08,1.2478165566033228e-07,0.0008754745285205,0.0008950436728212,0.0012272383233029,1690966025.2855632,138,32,500,480
140,57842,7611680,0.0220505869367317,0.0113125387131327,0.2156221145278413,-0.4537934977273005,-0.1077629469997612,-0.2753162191768228,5.1345330353358164e-08,2.3915123213074138e-11,-2.012270784447249e-08,5.141826941082034e-08,1.2322617763209157e-08,1.275110536193091e-07,0.0008934807208071,0.0008994042425511,0.0012334618397909,1690966137.173561,139,64,300,384
141,57883,7621685,-0.0113060722839249,0.0212460195196942,0.1723241210992001,0.1734171020268083,-0.5285160011252676,-0.2942664318528431,5.4101472394651775e-08,6.934554679908428e-10,-1.8533302739927664e-08,5.4822091341591e-08,1.2152783949998425e-08,1.6238311850559665e-07,0.0009119397911472,0.0009194009990866,0.0013462549795705,1690966237.2478526,140,64,500,352
142,58547,7771552,0.0237735031301839,-0.0062889269935122,0.172227565955196,-0.1224815636791898,-0.275400244282133,-0.0080364288672946,5.826253313159699e-08,-1.1622340086575186e-09,-2.5963278577698478e-08,5.85822532256199e-08,1.77283487432867e-08,1.659044288917277e-07,0.0009323119070412,0.0009399610054834,0.0013552624085673,1690967736.9458554,141,64,500,64
143,58554,7773240,-0.0098624972661996,0.0147492838947157,0.2476943060559816,0.5534964230976532,0.1432049825079712,-0.3301262848827437,4.4774096027953555e-08,1.1471377693036883e-09,-1.3419534627310754e-08,4.615504048052468e-08,8.480271951951136e-09,1.0365258939562889e-07,0.0008540740307663,0.0008668672638352,0.0011479298761181,1690967753.8103266,142,32,500,352
144,58815,7854527,-0.0121110895425116,0.0146867857659117,0.190485098790055,0.3193382217638166,-0.5638372627105398,-0.0555692572428508,5.1937275673934534e-08,6.86537634221753e-10,-1.7386193447536978e-08,5.309648898757179e-08,1.1793185778724592e-08,1.4752508143407646e-07,0.0008996302095678,0.0009096216520286,0.0013032750624753,1690968567.2237704,143,32,300,416
145,59199,7929487,-0.0199655673955938,-0.0079307463358385,0.2358350968063826,0.416198585531386,0.4355166074400122,-0.3141950746070588,4.6060222543530965e-08,6.405470503661659e-10,-1.408816824304661e-08,4.873606174106229e-08,1.0642165131098682e-08,1.1278540857926193e-07,0.0008628009394257,0.0008831149245693,0.0011830091327193,1690969317.3576715,144,32,500,0
146,59221,7940675,0.0080072863086674,-0.0043157495903137,0.2495459430050016,-0.4557521726431826,-0.4780754911397123,-0.2919981058546112,4.6449390189999694e-08,4.2846362100334173e-10,-1.6217267613900854e-08,4.7874166239284646e-08,1.0592304623540372e-08,1.0364285297682963e-07,0.0008639924723872,0.0008770093987029,0.0011459578780284,1690969429.2782514,145,64,500,192
147,59301,7957058,-0.0182787096699471,0.0154735501622804,0.1997192387722132,0.1640153487254824,-0.573922933843209,-0.2595171034906526,5.0158747911883757e-08,9.204100479817907e-10,-1.5724417739208306e-08,5.1552893656209594e-08,1.073269714629689e-08,1.3898626415992276e-07,0.0008890081840409,0.000900081947404,0.0012744456528817,1690969593.217792,146,32,300,352
148,60006,8197810,-0.0136968826901179,-0.0162449054978733,0.2344077212788752,0.5722773427354333,0.3331576411327031,-0.1137811240141663,8.962546516734678e-08,3.3867307141688637e-09,-7.351405661800311e-08,6.68083764248537e-08,-1.4301412371114463e-08,2.2381624736477537e-07,0.001040882367284,0.0009862174861979,0.0014802722265578,1690972002.353841,147,64,500,224
149,60035,8204686,-0.0202966424618483,-0.0134043638029315,0.2283478745360115,0.1405372373046163,0.0471742872083515,-0.1089758485560066,4.7079063578572477e-08,4.564733967163506e-10,-1.4773597614551192e-08,4.993511142906933e-08,1.1553718754261065e-08,1.1855256865242462e-07,0.0008700911425584,0.0008906994425576,0.0012056198807367,1690972071.1561902,148,64,500,576
150,60345,8279791,-0.00857791257628,0.0171147145374727,0.2175777489908048,0.6047586996714229,-0.4466641086707209,-0.329333233149748,4.849924665859818e-08,9.38609874363813e-10,-1.551090939298922e-08,4.955534000261889e-08,9.942396783477441e-09,1.2478086451260845e-07,0.0008774988473516,0.0008874924131683,0.0012256380418405,1690972822.7296047,149,64,500,480
151,60529,8349820,0.0160510038450452,0.0150694674365607,0.1682530493843277,0.1142144300720263,-0.8458201541411449,-0.186359275991387,5.7103384455102744e-08,-2.3174950624432502e-10,-2.3542699019164555e-08,5.6826315277134026e-08,1.4669331252678786e-08,1.6742023555066557e-07,0.0009264724787562,0.0009299148701011,0.0013595859054903,1690973523.509554,150,32,300,416
152,60532,8350342,0.0137907402759503,-0.0205326367563484,0.1730408853200603,-0.1553232990023302,0.0914356940933773,-0.0364993350388655,5.783566572526307e-08,-1.340726034802832e-09,-2.5163426693810198e-08,5.9290002774319024e-08,1.8956499998372253e-08,1.658924524662045e-07,0.0009307227053552,0.0009437136401051,0.0013551322760099,1690973528.7217767,151,32,300,256
153,61887,8986654,0.0161619173455519,-0.0179709542476146,0.1586682440238829,-0.1030964444824783,0.1523710509650443,0.0378485351721234,6.002389074618533e-08,-1.5679497709713716e-09,-2.70059108751738e-08,6.119399717544391e-08,2.0237645869402523e-08,1.7965073738403584e-07,0.0009426282776965,0.0009542336762239,0.0013946842863565,1690979896.0817356,152,32,300,64
