,obj_id,frame,x,y,z,xvel,yvel,zvel,P00,P01,P02,P11,P12,P22,P33,P44,P55,ntrig,position_trigger_time,position_trigger_copy_time,stimulus_start_time,looming_pos_x,looming_pos_y,looming_radius,looming_duration,csv_writer_receive_time,csv_writer_write_time
63,45222,1694459,-0.0209470109011672,0.010421631169369,0.1519757624430814,0.3613985713109263,-0.1982165144452938,-0.0003714774181937,5.649549879781455e-08,4.41954869194437e-10,-1.91735744410889e-08,5.8257646610137325e-08,1.4682012490931603e-08,1.8375769021614201e-07,0.0009459245572133,0.0009644457322938,0.0014421342202082,32,1687794524.135885,1687794524.138359,1687794524.4351306,114,64,32,300,1687794524.4352348,1687794524.4352367
64,45408,1732022,0.0196844240062146,-0.007396987802587,0.223617365654418,-0.5735826309034427,-0.2606380519436318,-0.4891921085805179,5.541080776287202e-06,1.274337322467479e-05,2.0319320359231184e-05,2.997335104396757e-05,4.7626877687962186e-05,7.605009760388417e-05,0.0022058355060057,0.004695295903285,0.0103346557114732,33,1687794900.0257676,1687794900.0285606,1687794900.0312812,41,64,32,500,1687794900.031389,1687794900.0313914
65,45408,1732022,0.0196844240062146,-0.007396987802587,0.223617365654418,-0.5735826309034427,-0.2606380519436318,-0.4891921085805179,5.541080776287202e-06,1.274337322467479e-05,2.0319320359231184e-05,2.997335104396757e-05,4.7626877687962186e-05,7.605009760388417e-05,0.0022058355060057,0.004695295903285,0.0103346557114732,33,1687794900.0257676,1687794900.0285606,1687794900.5315068,213,64,64,300,1687794900.5316186,1687794900.5316205
66,46204,1812154,-0.0123930385824132,0.0204201479044355,0.2330140332797129,-0.0533173551537877,-0.193083271095185,0.049890293498372,4.6342630415086174e-08,1.1753692569363011e-09,-1.4036134067966836e-08,4.744420685301105e-08,8.757359317036052e-09,1.1397661127231573e-07,0.0008661369112107,0.000876232508981,0.0011909525520844,34,1687795701.8530529,1687795701.8553712,1687795701.8589647,32,64,32,300,1687795701.8590724,1687795701.8590744
67,46204,1812154,-0.0123930385824132,0.0204201479044355,0.2330140332797129,-0.0533173551537877,-0.193083271095185,0.049890293498372,4.6342630415086174e-08,1.1753692569363011e-09,-1.4036134067966836e-08,4.744420685301105e-08,8.757359317036052e-09,1.1397661127231573e-07,0.0008661369112107,0.000876232508981,0.0011909525520844,34,1687795701.8530529,1687795701.8553712,1687795702.146008,6,64,64,300,1687795702.1461172,1687795702.1461189
68,46343,1814572,-0.0213347194618954,-0.0046294498149438,0.1489503732086059,0.5841422022855355,0.132589556385583,-0.0277575953989845,5.722898022308973e-08,-8.439749939686112e-11,-2.012949490121561e-08,5.979315619869455e-08,1.710339767908757e-08,1.8722919615070597e-07,0.0009305736591029,0.0009475217372486,0.0014182754514816,35,1687795726.0714655,1687795726.0739903,1687795726.075271,91,64,32,500,1687795726.0754676,1687795726.0754704
69,46343,1814572,-0.0213347194618954,-0.0046294498149438,0.1489503732086059,0.5841422022855355,0.132589556385583,-0.0277575953989845,5.722898022308973e-08,-8.439749939686112e-11,-2.012949490121561e-08,5.979315619869455e-08,1.710339767908757e-08,1.8722919615070597e-07,0.0009305736591029,0.0009475217372486,0.0014182754514816,35,1687795726.0714655,1687795726.0739903,1687795726.5721395,331,64,32,300,1687795726.5722444,1687795726.5722463
70,46346,1815072,-0.0039413835996268,-0.0090857980820007,0.2334868662453002,-0.5359638741847729,-0.1157142560060243,-0.0760790323777302,9.070886242948903e-08,9.184580291435777e-09,7.830883700410838e-08,6.764649868164434e-08,2.3995707539394284e-08,2.303573436980947e-07,0.0010397444040491,0.0009862298729333,0.0014919777196885,36,1687795731.0966237,1687795731.100186,1687795731.1094751,11,64,64,500,1687795731.1095955,1687795731.109597
71,46346,1815072,-0.0039413835996268,-0.0090857980820007,0.2334868662453002,-0.5359638741847729,-0.1157142560060243,-0.0760790323777302,9.070886242948903e-08,9.184580291435777e-09,7.830883700410838e-08,6.764649868164434e-08,2.3995707539394284e-08,2.303573436980947e-07,0.0010397444040491,0.0009862298729333,0.0014919777196885,36,1687795731.0966237,1687795731.100186,1687795731.6056523,138,64,64,500,1687795731.6057372,1687795731.6057382
72,46557,1826272,-0.0211684281916723,-0.0128564989074669,0.1864242848868616,0.327630418473621,-0.1587830614245937,0.0508776103486047,7.771423976722805e-08,-9.269334144599548e-09,-2.383364741834692e-08,1.2478777704375018e-07,1.1950731026627386e-07,3.144015673201276e-07,0.0010388171946361,0.0011426670395671,0.0016403724326208,37,1687795843.1354132,1687795843.1374638,1687795843.1454575,18,64,64,500,1687795843.145561,1687795843.1455626
73,46557,1826272,-0.0211684281916723,-0.0128564989074669,0.1864242848868616,0.327630418473621,-0.1587830614245937,0.0508776103486047,7.771423976722805e-08,-9.269334144599548e-09,-2.383364741834692e-08,1.2478777704375018e-07,1.1950731026627386e-07,3.144015673201276e-07,0.0010388171946361,0.0011426670395671,0.0016403724326208,37,1687795843.1354132,1687795843.1374638,1687795843.646545,31,64,32,300,1687795843.6466706,1687795843.6466732
74,46922,1840707,0.0160221653128119,-0.0171941219178736,0.2187374947005904,-0.120369099178737,0.1795272166486235,-0.0268722858433697,1.066584627917738e-06,-5.562834640385308e-07,2.0164474095890748e-06,4.220696750453159e-07,-1.1624194754475363e-06,4.312406932261268e-06,0.0019141404727448,0.0014161315024744,0.0044472407461047,38,1687795987.5837462,1687795987.5859332,1687795987.5975606,86,64,32,500,1687795987.5976603,1687795987.597662
75,46922,1840707,0.0160221653128119,-0.0171941219178736,0.2187374947005904,-0.120369099178737,0.1795272166486235,-0.0268722858433697,1.066584627917738e-06,-5.562834640385308e-07,2.0164474095890748e-06,4.220696750453159e-07,-1.1624194754475363e-06,4.312406932261268e-06,0.0019141404727448,0.0014161315024744,0.0044472407461047,38,1687795987.5837462,1687795987.5859332,1687795988.0952418,42,64,32,500,1687795988.0953422,1687795988.0953434
76,46922,1843861,-0.0011662662678371,-0.0248385921937989,0.2461349430602821,0.0079388857088657,0.084709748846861,0.0015757022213467,4.6839689844740365e-08,1.5510502910106838e-11,-1.6491935004514936e-08,4.932461823975109e-08,1.2083598862688968e-08,1.0760921211647372e-07,0.0008671813193989,0.0008867027455006,0.0011637701465423,39,1687796019.1362789,1687796019.1389585,1687796019.1514373,91,64,32,500,1687796019.151542,1687796019.151544
77,46922,1843861,-0.0011662662678371,-0.0248385921937989,0.2461349430602821,0.0079388857088657,0.084709748846861,0.0015757022213467,4.6839689844740365e-08,1.5510502910106838e-11,-1.6491935004514936e-08,4.932461823975109e-08,1.2083598862688968e-08,1.0760921211647372e-07,0.0008671813193989,0.0008867027455006,0.0011637701465423,39,1687796019.1362789,1687796019.1389585,1687796019.6513288,114,64,64,500,1687796019.6514378,1687796019.65144
78,47808,1855794,-0.0220643685738481,-0.0069375228324773,0.2181434839934584,0.205322735334382,-0.0320430414309781,-0.0052113069625704,4.8138216077099235e-08,5.344598036124806e-10,-1.5022898279921548e-08,5.08229404693839e-08,1.1738004995827348e-08,1.2618090818025265e-07,0.0008771911863219,0.000896378369979,0.0012336626140637,40,1687796138.5761878,1687796138.5786428,1687796138.5900297,0,64,64,300,1687796138.590133,1687796138.5901346
79,47808,1855794,-0.0220643685738481,-0.0069375228324773,0.2181434839934584,0.205322735334382,-0.0320430414309781,-0.0052113069625704,4.8138216077099235e-08,5.344598036124806e-10,-1.5022898279921548e-08,5.08229404693839e-08,1.1738004995827348e-08,1.2618090818025265e-07,0.0008771911863219,0.000896378369979,0.0012336626140637,40,1687796138.5761878,1687796138.5786428,1687796138.879131,61,64,64,300,1687796138.879249,1687796138.8792517
80,48003,1868016,-0.0193496483599699,-0.0143765373139577,0.1322526790714378,0.4187554687363357,0.2173264100503764,-0.226119322384595,5.994241507860428e-08,-6.497552121983705e-10,-2.2387051714350732e-08,6.293832673830459e-08,2.021373900443345e-08,2.0453120011238802e-07,0.0009449137699993,0.0009633583786062,0.0014609577631383,41,1687796260.8479722,1687796260.850109,1687796260.8584445,290,64,64,300,1687796260.858546,1687796260.8585486
81,48003,1868016,-0.0193496483599699,-0.0143765373139577,0.1322526790714378,0.4187554687363357,0.2173264100503764,-0.226119322384595,5.994241507860428e-08,-6.497552121983705e-10,-2.2387051714350732e-08,6.293832673830459e-08,2.021373900443345e-08,2.0453120011238802e-07,0.0009449137699993,0.0009633583786062,0.0014609577631383,41,1687796260.8479722,1687796260.850109,1687796261.1487808,111,64,64,500,1687796261.1488862,1687796261.1488883
82,48094,1868623,-0.0127582735806318,0.0213838127239979,0.1498264769830631,-0.2412096985051507,-0.1562263415138638,-0.1522059956809347,5.711617906926153e-08,4.955278451680232e-10,-2.0383908400317346e-08,5.7784362604210875e-08,1.3716654268206713e-08,1.843206591057312e-07,0.000930292954586,0.0009374656688485,0.0014098686476504,42,1687796266.923936,1687796266.926171,1687796266.940014,15,64,64,500,1687796266.94024,1687796266.940246
83,48094,1868623,-0.0127582735806318,0.0213838127239979,0.1498264769830631,-0.2412096985051507,-0.1562263415138638,-0.1522059956809347,5.711617906926153e-08,4.955278451680232e-10,-2.0383908400317346e-08,5.7784362604210875e-08,1.3716654268206713e-08,1.843206591057312e-07,0.000930292954586,0.0009374656688485,0.0014098686476504,42,1687796266.923936,1687796266.926171,1687796267.4398978,118,64,64,500,1687796267.4400344,1687796267.4400358
84,48094,1869386,-0.0075748800140238,-0.0203882299118353,0.1305897551086744,0.0550395849184366,0.3337892382610758,-0.0010572631872394,6.17212179481437e-08,-1.2901366838552131e-09,-2.5546808319211505e-08,6.432063104605111e-08,2.215728428978633e-08,2.081395871875126e-07,0.000954139904878,0.0009709029483846,0.001471089262488,43,1687796274.5577064,1687796274.5599496,1687796274.5651762,0,64,64,500,1687796274.5653005,1687796274.5653024
85,48094,1869386,-0.0075748800140238,-0.0203882299118353,0.1305897551086744,0.0550395849184366,0.3337892382610758,-0.0010572631872394,6.17212179481437e-08,-1.2901366838552131e-09,-2.5546808319211505e-08,6.432063104605111e-08,2.215728428978633e-08,2.081395871875126e-07,0.000954139904878,0.0009709029483846,0.001471089262488,43,1687796274.5577064,1687796274.5599496,1687796275.0630376,408,64,32,300,1687796275.0632288,1687796275.063231
86,48460,1879073,0.0110720323537469,-0.0215537224112147,0.1186998221411186,-0.1613104481036749,0.2229338611955183,0.022825335094209,6.547887348184303e-08,-2.193278636186234e-09,-3.088536890165394e-08,6.697425614843522e-08,2.480753670090192e-08,2.2173615109301387e-07,0.0009716499403807,0.0009839054912287,0.0015028086855297,44,1687796371.4975133,1687796371.500593,1687796371.5020518,173,64,32,500,1687796371.5023143,1687796371.502317
87,48460,1879073,0.0110720323537469,-0.0215537224112147,0.1186998221411186,-0.1613104481036749,0.2229338611955183,0.022825335094209,6.547887348184303e-08,-2.193278636186234e-09,-3.088536890165394e-08,6.697425614843522e-08,2.480753670090192e-08,2.2173615109301387e-07,0.0009716499403807,0.0009839054912287,0.0015028086855297,44,1687796371.4975133,1687796371.500593,1687796371.9990802,0,64,32,500,1687796371.9992192,1687796371.9992216
88,48920,1885337,0.020013979220482,-0.0115346772477216,0.2218754848230484,-0.3549955336745081,-0.1634916757078474,-0.2701543285774688,8.25827924805682e-08,7.703075462400327e-09,7.040620903254027e-08,6.807027908011863e-08,2.4953088394010786e-08,2.4276441532528946e-07,0.0010138267896514,0.0009878807696932,0.0015262586409824,45,1687796434.1947649,1687796434.196664,1687796434.2059789,0,64,32,500,1687796434.2060826,1687796434.2060845
89,48920,1885337,0.020013979220482,-0.0115346772477216,0.2218754848230484,-0.3549955336745081,-0.1634916757078474,-0.2701543285774688,8.25827924805682e-08,7.703075462400327e-09,7.040620903254027e-08,6.807027908011863e-08,2.4953088394010786e-08,2.4276441532528946e-07,0.0010138267896514,0.0009878807696932,0.0015262586409824,45,1687796434.1947649,1687796434.196664,1687796434.705577,57,64,64,500,1687796434.7056818,1687796434.7056842
90,49000,1885839,0.0083223913833554,-0.0234595982227676,0.2407115369935766,0.0779196354987723,-0.0953599927599595,0.0142325485567169,4.8242153670691125e-08,-1.977056631634528e-10,-1.795762468525601e-08,5.029310605085827e-08,1.2811593040190536e-08,1.1134853282626397e-07,0.0008751135034897,0.0008922518269613,0.0011772602796845,46,1687796439.1998668,1687796439.201723,1687796439.2126443,10,64,32,500,1687796439.2127862,1687796439.2127893
91,49000,1885839,0.0083223913833554,-0.0234595982227676,0.2407115369935766,0.0779196354987723,-0.0953599927599595,0.0142325485567169,4.8242153670691125e-08,-1.977056631634528e-10,-1.795762468525601e-08,5.029310605085827e-08,1.2811593040190536e-08,1.1134853282626397e-07,0.0008751135034897,0.0008922518269613,0.0011772602796845,46,1687796439.1998668,1687796439.201723,1687796439.7117088,231,64,64,300,1687796439.7118063,1687796439.7118075
92,49074,1886620,0.0214492192503265,-0.0045847575648087,0.2480688672463874,-0.3592520333559491,-0.1430560820163213,-0.2547717528646039,4.7656559670804695e-08,1.143875127251262e-10,-1.7844738583758012e-08,4.8677410537607575e-08,1.142606083033714e-08,1.0529964955358394e-07,0.0008706619602376,0.0008821145160806,0.0011524250561442,47,1687796447.0283637,1687796447.0320673,1687796447.0395389,337,64,32,500,1687796447.039747,1687796447.0397503
93,49074,1886620,0.0214492192503265,-0.0045847575648087,0.2480688672463874,-0.3592520333559491,-0.1430560820163213,-0.2547717528646039,4.7656559670804695e-08,1.143875127251262e-10,-1.7844738583758012e-08,4.8677410537607575e-08,1.142606083033714e-08,1.0529964955358394e-07,0.0008706619602376,0.0008821145160806,0.0011524250561442,47,1687796447.0283637,1687796447.0320673,1687796447.5383463,425,64,32,300,1687796447.5384853,1687796447.538488
94,52454,1950616,0.0189162636426362,0.0151714821117364,0.2131307584036246,-0.1325927207084186,-0.1862139736248625,-0.059016280525725,1.1689824726977421e-07,1.0494666356040069e-08,-1.0337015461436685e-07,7.53237645825081e-08,-2.649409180784292e-08,2.665010655621801e-07,0.0011192253310263,0.0010243460281522,0.0015276242521897,48,1687797087.427763,1687797087.431281,1687797087.4447436,7,64,64,300,1687797087.444827,1687797087.4448287
95,52454,1950616,0.0189162636426362,0.0151714821117364,0.2131307584036246,-0.1325927207084186,-0.1862139736248625,-0.059016280525725,1.1689824726977421e-07,1.0494666356040069e-08,-1.0337015461436685e-07,7.53237645825081e-08,-2.649409180784292e-08,2.665010655621801e-07,0.0011192253310263,0.0010243460281522,0.0015276242521897,48,1687797087.427763,1687797087.431281,1687797087.735119,155,64,64,500,1687797087.7352357,1687797087.7352371
96,52581,1951169,0.0203671448753391,-0.0104862378645592,0.125288279237494,-0.0792829572722923,0.3031450912901933,-0.0175670474017721,1.0723191848032745e-07,1.1218217924972712e-08,1.0958050062907359e-07,8.760905103679888e-08,4.363619527641101e-08,4.3534955015555204e-07,0.0011053500541324,0.001077949366137,0.0018857505456468,49,1687797092.9393682,1687797092.9419,1687797092.9431212,119,64,32,300,1687797092.9432352,1687797092.9432373
97,52581,1951169,0.0203671448753391,-0.0104862378645592,0.125288279237494,-0.0792829572722923,0.3031450912901933,-0.0175670474017721,1.0723191848032745e-07,1.1218217924972712e-08,1.0958050062907359e-07,8.760905103679888e-08,4.363619527641101e-08,4.3534955015555204e-07,0.0011053500541324,0.001077949366137,0.0018857505456468,49,1687797092.9393682,1687797092.9419,1687797093.2326825,191,64,64,500,1687797093.2328014,1687797093.232803
98,52713,1952264,-0.0092613719634049,0.0199597776051178,0.248456965395698,-0.2691337241380389,-0.1084925555941512,-0.1528750229615819,4.463756003025136e-08,1.247164709710654e-09,-1.3331064923297924e-08,4.571214693329088e-08,8.086320645482356e-09,1.0301401360995273e-07,0.0008546154060771,0.0008648137817876,0.0011472215467303,50,1687797103.8939586,1687797103.8963616,1687797103.9117897,177,64,64,500,1687797103.9118907,1687797103.9118924
99,52713,1952264,-0.0092613719634049,0.0199597776051178,0.248456965395698,-0.2691337241380389,-0.1084925555941512,-0.1528750229615819,4.463756003025136e-08,1.247164709710654e-09,-1.3331064923297924e-08,4.571214693329088e-08,8.086320645482356e-09,1.0301401360995273e-07,0.0008546154060771,0.0008648137817876,0.0011472215467303,50,1687797103.8939586,1687797103.8963616,1687797104.40913,70,64,64,300,1687797104.40932,1687797104.4093227
100,52844,1954554,0.0198189546231276,-0.0151990579996472,0.1834710189825183,-0.2264717995846349,0.1072202448181042,-0.2017118771637382,9.258024574870497e-08,9.665498929421365e-09,8.543723670706899e-08,7.617943995151544e-08,3.32331782861978e-08,3.111551642592501e-07,0.0010526460397455,0.0010263833901222,0.0016689871921075,51,1687797126.8109906,1687797126.8126297,1687797126.8158412,0,64,64,500,1687797126.8159502,1687797126.8159523
101,52844,1954554,0.0198189546231276,-0.0151990579996472,0.1834710189825183,-0.2264717995846349,0.1072202448181042,-0.2017118771637382,9.258024574870497e-08,9.665498929421365e-09,8.543723670706899e-08,7.617943995151544e-08,3.32331782861978e-08,3.111551642592501e-07,0.0010526460397455,0.0010263833901222,0.0016689871921075,51,1687797126.8109906,1687797126.8126297,1687797127.3120432,501,64,32,300,1687797127.3121488,1687797127.3121507
102,52914,1955054,-0.0085318783803976,0.0024987335406451,0.21505758431158,-0.0188690593553861,-0.1081679701625155,-0.0857425031487256,4.94277027125244e-08,5.044056825791057e-10,-1.6656801998484732e-08,5.110184436043984e-08,1.1677838768902706e-08,1.2821124527720733e-07,0.0008843949684916,0.000898033092019,0.0012393069279277,52,1687797131.8157876,1687797131.8182693,1687797131.8275142,75,64,32,300,1687797131.8276918,1687797131.827696
103,52914,1955054,-0.0085318783803976,0.0024987335406451,0.21505758431158,-0.0188690593553861,-0.1081679701625155,-0.0857425031487256,4.94277027125244e-08,5.044056825791057e-10,-1.6656801998484732e-08,5.110184436043984e-08,1.1677838768902706e-08,1.2821124527720733e-07,0.0008843949684916,0.000898033092019,0.0012393069279277,52,1687797131.8157876,1687797131.8182693,1687797132.119626,436,64,32,500,1687797132.1200242,1687797132.12003
104,53729,1966187,0.0070003759602456,-0.0233061617471156,0.1415311643287325,-0.1189583754568783,0.0581284626089238,-0.1187446694951759,6.171753393916281e-08,-1.7160414021100915e-09,-2.744911959133044e-08,6.358967196170563e-08,2.2165577936645654e-08,1.965049908219288e-07,0.0009520917658171,0.0009661490180705,0.0014386583188188,53,1687797243.218218,1687797243.2207568,1687797243.237084,96,64,64,500,1687797243.237189,1687797243.2371914
105,53729,1966187,0.0070003759602456,-0.0233061617471156,0.1415311643287325,-0.1189583754568783,0.0581284626089238,-0.1187446694951759,6.171753393916281e-08,-1.7160414021100915e-09,-2.744911959133044e-08,6.358967196170563e-08,2.2165577936645654e-08,1.965049908219288e-07,0.0009520917658171,0.0009661490180705,0.0014386583188188,53,1687797243.218218,1687797243.2207568,1687797243.7334144,237,64,32,300,1687797243.7335737,1687797243.7335758
106,54028,1976615,0.0155499150628111,-0.0192405284453547,0.2497048815892536,-0.3104085564832497,-0.1149194178140693,-0.1281957162628472,4.7563818269715126e-08,-9.035267551392547e-11,-1.7840428611149184e-08,4.9242044495651155e-08,1.2121371036978766e-08,1.0520171712708637e-07,0.0008705592059062,0.0008857640987381,0.0011528052518534,54,1687797347.575764,1687797347.5789237,1687797347.5797791,312,64,32,300,1687797347.5798798,1687797347.5798812
107,54028,1976615,0.0155499150628111,-0.0192405284453547,0.2497048815892536,-0.3104085564832497,-0.1149194178140693,-0.1281957162628472,4.7563818269715126e-08,-9.035267551392547e-11,-1.7840428611149184e-08,4.9242044495651155e-08,1.2121371036978766e-08,1.0520171712708637e-07,0.0008705592059062,0.0008857640987381,0.0011528052518534,54,1687797347.575764,1687797347.5789237,1687797347.870902,312,64,32,500,1687797347.871011,1687797347.8710132
108,54247,1977113,-0.003944709865049,0.0219737842337794,0.115425697091756,-0.1477746233700655,0.3152890223722425,0.0470736224302403,1.0142677623246604e-07,3.16958504363667e-09,8.689855299143666e-08,8.226671398442829e-08,1.3790250513831454e-08,3.611866102243733e-07,0.0011703963032641,0.0011459208297209,0.0019451959837757,55,1687797352.6044118,1687797352.607158,1687797352.622595,329,64,32,500,1687797352.6227722,1687797352.6227748
109,54247,1977113,-0.003944709865049,0.0219737842337794,0.115425697091756,-0.1477746233700655,0.3152890223722425,0.0470736224302403,1.0142677623246604e-07,3.16958504363667e-09,8.689855299143666e-08,8.226671398442829e-08,1.3790250513831454e-08,3.611866102243733e-07,0.0011703963032641,0.0011459208297209,0.0019451959837757,55,1687797352.6044118,1687797352.607158,1687797353.1176624,78,64,32,300,1687797353.117967,1687797353.11797
110,54482,1982959,-0.0109689136424459,0.0213057633212554,0.1619212695729861,-0.1602293259668901,-0.3743055497600667,-0.103964956845629,1.1202296785465545e-07,8.104795842999207e-09,1.1186904703599781e-07,7.833344636049614e-08,2.54089266759367e-08,3.568112071397798e-07,0.0011107518946321,0.0010409620952187,0.0017450031238359,56,1687797411.0848014,1687797411.0884926,1687797411.0945454,0,64,32,500,1687797411.0946586,1687797411.0946612
111,54482,1982959,-0.0109689136424459,0.0213057633212554,0.1619212695729861,-0.1602293259668901,-0.3743055497600667,-0.103964956845629,1.1202296785465545e-07,8.104795842999207e-09,1.1186904703599781e-07,7.833344636049614e-08,2.54089266759367e-08,3.568112071397798e-07,0.0011107518946321,0.0010409620952187,0.0017450031238359,56,1687797411.0848014,1687797411.0884926,1687797411.5934875,140,64,64,500,1687797411.5935912,1687797411.5935931
112,58864,2031559,-0.0069152374788682,-0.0229206148472543,0.1908290348795905,-0.5228436678859867,0.2168426174666881,-0.0872004039978493,1.0552707204464803e-07,1.3440411775164985e-08,1.0018512040150684e-07,7.828512476916108e-08,3.664783749839463e-08,3.0767149858534734e-07,0.0010896541440059,0.0010342790649472,0.0016522589148407,57,1687797897.3782964,1687797897.380693,1687797897.385229,264,64,32,300,1687797897.385327,1687797897.3853292
113,58864,2031559,-0.0069152374788682,-0.0229206148472543,0.1908290348795905,-0.5228436678859867,0.2168426174666881,-0.0872004039978493,1.0552707204464803e-07,1.3440411775164985e-08,1.0018512040150684e-07,7.828512476916108e-08,3.664783749839463e-08,3.0767149858534734e-07,0.0010896541440059,0.0010342790649472,0.0016522589148407,57,1687797897.3782964,1687797897.380693,1687797897.673815,105,64,32,300,1687797897.6739204,1687797897.6739223
114,59806,2045429,-0.0217496443212824,-0.0048109735441622,0.2103580587706621,0.4199862593414148,0.037089429250548,-0.2360365064086789,1.078991016771724e-07,1.1666883148180821e-08,9.965776255100597e-08,7.345698288426323e-08,2.8069918751659284e-08,2.7381182629292135e-07,0.001097965139828,0.0010155157541676,0.0015800069158735,58,1687798036.1706457,1687798036.1731234,1687798036.183925,348,64,32,500,1687798036.1840522,1687798036.184054
115,59806,2045429,-0.0217496443212824,-0.0048109735441622,0.2103580587706621,0.4199862593414148,0.037089429250548,-0.2360365064086789,1.078991016771724e-07,1.1666883148180821e-08,9.965776255100597e-08,7.345698288426323e-08,2.8069918751659284e-08,2.7381182629292135e-07,0.001097965139828,0.0010155157541676,0.0015800069158735,58,1687798036.1706457,1687798036.1731234,1687798036.6801672,140,64,64,500,1687798036.680272,1687798036.6802738
116,60367,2048512,-0.0154565620810257,-0.0187053475448026,0.1809959404660784,0.2113848671634015,-0.0778978634312937,0.017487797822032,5.389506336822284e-08,-3.4584971188696457e-10,-1.9405981018386788e-08,5.6787733745400034e-08,1.6393027681440738e-08,1.580734363617893e-07,0.0009111391079537,0.000930383800099,0.0013350255356689,59,1687798067.0243936,1687798067.027167,1687798067.0315008,0,64,32,500,1687798067.0316212,1687798067.0316234
117,60367,2048512,-0.0154565620810257,-0.0187053475448026,0.1809959404660784,0.2113848671634015,-0.0778978634312937,0.017487797822032,5.389506336822284e-08,-3.4584971188696457e-10,-1.9405981018386788e-08,5.6787733745400034e-08,1.6393027681440738e-08,1.580734363617893e-07,0.0009111391079537,0.000930383800099,0.0013350255356689,59,1687798067.0243936,1687798067.027167,1687798067.5279174,324,64,64,500,1687798067.5280466,1687798067.528049
118,60418,2049372,0.0057652543239445,0.0064460184570145,0.2494904953316447,0.1775900051767021,-0.0139902077300041,-0.0892535813992779,4.507490120977589e-08,-1.1275735814426728e-09,8.306011146555226e-09,4.458440095333601e-08,1.3999744861195436e-08,1.030987723853655e-07,0.0008608245958354,0.0008536779312571,0.0011476558504077,60,1687798075.6479216,1687798075.6520016,1687798075.6565647,155,64,32,300,1687798075.656679,1687798075.6566808
119,60418,2049372,0.0057652543239445,0.0064460184570145,0.2494904953316447,0.1775900051767021,-0.0139902077300041,-0.0892535813992779,4.507490120977589e-08,-1.1275735814426728e-09,8.306011146555226e-09,4.458440095333601e-08,1.3999744861195436e-08,1.030987723853655e-07,0.0008608245958354,0.0008536779312571,0.0011476558504077,60,1687798075.6479216,1687798075.6520016,1687798075.9452567,364,64,32,300,1687798075.9454036,1687798075.9454055
120,61224,2054411,0.0239329443503001,0.0016280369405179,0.2309881359651507,-0.4747435642074406,0.2570043085608745,-0.3222871054087374,7.75152876990145e-08,5.752735765954722e-09,6.38666586197461e-08,6.471128877994753e-08,2.0098976672276907e-08,2.2495925422967218e-07,0.0009945084771315,0.0009725791037811,0.0014876851874884,61,1687798126.066165,1687798126.0683825,1687798126.0735486,197,64,32,300,1687798126.0736568,1687798126.0736592
121,61224,2054411,0.0239329443503001,0.0016280369405179,0.2309881359651507,-0.4747435642074406,0.2570043085608745,-0.3222871054087374,7.75152876990145e-08,5.752735765954722e-09,6.38666586197461e-08,6.471128877994753e-08,2.0098976672276907e-08,2.2495925422967218e-07,0.0009945084771315,0.0009725791037811,0.0014876851874884,61,1687798126.066165,1687798126.0683825,1687798126.36182,141,64,32,300,1687798126.3619268,1687798126.3619287
122,62220,2067679,0.0103421585834303,-0.0208843498284382,0.2289274676327404,0.3423577111565786,0.4395462473161903,-0.1894237245213213,4.9846179740189015e-08,-3.6140560700729025e-10,-1.9072416143703408e-08,5.173235737879183e-08,1.3693403713547414e-08,1.1947406809794738e-07,0.0008841674894141,0.0009006849922494,0.0012055590217532,62,1687798258.8340633,1687798258.8370397,1687798258.8417437,301,64,64,300,1687798258.8418484,1687798258.841851
123,62220,2067679,0.0103421585834303,-0.0208843498284382,0.2289274676327404,0.3423577111565786,0.4395462473161903,-0.1894237245213213,4.9846179740189015e-08,-3.6140560700729025e-10,-1.9072416143703408e-08,5.173235737879183e-08,1.3693403713547414e-08,1.1947406809794738e-07,0.0008841674894141,0.0009006849922494,0.0012055590217532,62,1687798258.8340633,1687798258.8370397,1687798259.1327505,33,64,32,500,1687798259.132862,1687798259.1328642
124,63385,2089772,0.0101361870771193,-0.0228181878852728,0.2089915124990496,-0.0049231769185862,0.1353114522629301,-0.0504202191240888,5.2610976408279634e-08,-7.292557836442692e-10,-2.1070972937842928e-08,5.4473355019450694e-08,1.561707232157927e-08,1.3512735052424726e-07,0.0009012337420519,0.0009168386230539,0.0012601185277086,63,1687798479.8993726,1687798479.9020483,1687798479.9168136,0,64,64,300,1687798479.9169347,1687798479.916937
125,63385,2089772,0.0101361870771193,-0.0228181878852728,0.2089915124990496,-0.0049231769185862,0.1353114522629301,-0.0504202191240888,5.2610976408279634e-08,-7.292557836442692e-10,-2.1070972937842928e-08,5.4473355019450694e-08,1.561707232157927e-08,1.3512735052424726e-07,0.0009012337420519,0.0009168386230539,0.0012601185277086,63,1687798479.8993726,1687798479.9020483,1687798480.205663,5,64,32,300,1687798480.2058053,1687798480.2058086
126,65591,2125948,-0.0146848322689737,0.0192823061638642,0.2118095332948378,-0.5342172869795834,-0.4636634744448145,-0.2290358509251241,9.936420993787656e-08,7.195072182998542e-09,9.004352781601048e-08,6.927604526631368e-08,1.947499613965298e-08,2.618399971045434e-07,0.0010675246166949,0.0009965458103375,0.0015583071465075,64,1687798841.9443164,1687798841.949252,1687798841.9604082,13,64,32,300,1687798841.9605365,1687798841.9605396
